%%MatrixMarket matrix coordinate real general
97 828 1.0000000000000000e+00
98 32 -1.0000000000000000e+00
98 628 1.0000000000000000e+00
99 33 -1.0000000000000000e+00
99 828 1.0000000000000000e+00
100 33 -1.0000000000000000e+00
100 470 1.0000000000000000e+00
101 33 -1.0000000000000000e+00
101 34 1.0000000000000000e+00
102 34 -1.0000000000000000e+00
102 35 1.0000000000000000e+00
103 34 -1.0000000000000000e+00
103 753 1.0000000000000000e+00
104 34 -1.0000000000000000e+00
104 470 1.0000000000000000e+00
105 35 -1.0000000000000000e+00
105 753 1.0000000000000000e+00
106 35 -1.0000000000000000e+00
106 597 1.0000000000000000e+00
107 35 -1.0000000000000000e+00
107 36 1.0000000000000000e+00
108 36 -1.0000000000000000e+00
108 597 1.0000000000000000e+00
109 36 -1.0000000000000000e+00
109 406 1.0000000000000000e+00
110 36 -1.0000000000000000e+00
110 37 1.0000000000000000e+00
111 37 -1.0000000000000000e+00
111 38 1.0000000000000000e+00
112 37 -1.0000000000000000e+00
112 802 1.0000000000000000e+00
113 37 -1.0000000000000000e+00
113 406 1.0000000000000000e+00
114 38 -1.0000000000000000e+00
114 802 1.0000000000000000e+00
115 38 -1.0000000000000000e+00
115 709 1.0000000000000000e+00
116 38 -1.0000000000000000e+00
116 39 1.0000000000000000e+00
117 39 -1.0000000000000000e+00
117 40 1.0000000000000000e+00
118 39 -1.0000000000000000e+00
118 1085 1.0000000000000000e+00
119 39 -1.0000000000000000e+00
119 709 1.0000000000000000e+00
120 40 -1.0000000000000000e+00
120 41 1.0000000000000000e+00
121 40 -1.0000000000000000e+00
121 896 1.0000000000000000e+00
122 40 -1.0000000000000000e+00
122 1085 1.0000000000000000e+00
123 40 -1.0000000000000000e+00
123 571 1.0000000000000000e+00
124 41 -1.0000000000000000e+00
124 42 1.0000000000000000e+00
125 41 -1.0000000000000000e+00
125 901 1.0000000000000000e+00
126 41 -1.0000000000000000e+00
126 896 1.0000000000000000e+00
127 42 -1.0000000000000000e+00
127 901 1.0000000000000000e+00
128 42 -1.0000000000000000e+00
128 426 1.0000000000000000e+00
129 42 -1.0000000000000000e+00
129 43 1.0000000000000000e+00
130 43 -1.0000000000000000e+00
130 44 1.0000000000000000e+00
131 43 -1.0000000000000000e+00
131 735 1.0000000000000000e+00
132 43 -1.0000000000000000e+00
132 426 1.0000000000000000e+00
133 44 -1.0000000000000000e+00
133 735 1.0000000000000000e+00
134 44 -1.0000000000000000e+00
134 513 1.0000000000000000e+00
135 44 -1.0000000000000000e+00
135 45 1.0000000000000000e+00
136 45 -1.0000000000000000e+00
136 46 1.0000000000000000e+00
137 45 -1.0000000000000000e+00
137 605 1.0000000000000000e+00
138 45 -1.0000000000000000e+00
138 513 1.0000000000000000e+00
139 46 -1.0000000000000000e+00
139 47 1.0000000000000000e+00
140 46 -1.0000000000000000e+00
140 993 1.0000000000000000e+00
141 46 -1.0000000000000000e+00
141 605 1.0000000000000000e+00
142 47 -1.0000000000000000e+00
142 993 1.0000000000000000e+00
143 47 -1.0000000000000000e+00
143 595 1.0000000000000000e+00
144 47 -1.0000000000000000e+00
144 48 1.0000000000000000e+00
145 48 -1.0000000000000000e+00
145 730 1.0000000000000000e+00
146 48 -1.0000000000000000e+00
146 49 1.0000000000000000e+00
147 48 -1.0000000000000000e+00
147 595 1.0000000000000000e+00
148 49 -1.0000000000000000e+00
148 50 1.0000000000000000e+00
149 49 -1.0000000000000000e+00
149 1011 1.0000000000000000e+00
150 49 -1.0000000000000000e+00
150 730 1.0000000000000000e+00
151 49 -1.0000000000000000e+00
151 446 1.0000000000000000e+00
152 50 -1.0000000000000000e+00
152 1011 1.0000000000000000e+00
153 50 -1.0000000000000000e+00
153 51 1.0000000000000000e+00
154 50 -1.0000000000000000e+00
154 965 1.0000000000000000e+00
155 50 -1.0000000000000000e+00
155 573 1.0000000000000000e+00
156 51 -1.0000000000000000e+00
156 965 1.0000000000000000e+00
157 51 -1.0000000000000000e+00
157 619 1.0000000000000000e+00
158 51 -1.0000000000000000e+00
158 52 1.0000000000000000e+00
159 52 -1.0000000000000000e+00
159 767 1.0000000000000000e+00
160 52 -1.0000000000000000e+00
160 53 1.0000000000000000e+00
161 52 -1.0000000000000000e+00
161 619 1.0000000000000000e+00
162 53 -1.0000000000000000e+00
162 767 1.0000000000000000e+00
163 53 -1.0000000000000000e+00
163 411 1.0000000000000000e+00
164 53 -1.0000000000000000e+00
164 54 1.0000000000000000e+00
165 54 -1.0000000000000000e+00
165 55 1.0000000000000000e+00
166 54 -1.0000000000000000e+00
166 602 1.0000000000000000e+00
167 54 -1.0000000000000000e+00
167 411 1.0000000000000000e+00
168 55 -1.0000000000000000e+00
168 56 1.0000000000000000e+00
169 55 -1.0000000000000000e+00
169 758 1.0000000000000000e+00
170 55 -1.0000000000000000e+00
170 602 1.0000000000000000e+00
171 56 -1.0000000000000000e+00
171 758 1.0000000000000000e+00
172 56 -1.0000000000000000e+00
172 475 1.0000000000000000e+00
173 56 -1.0000000000000000e+00
173 57 1.0000000000000000e+00
174 57 -1.0000000000000000e+00
174 58 1.0000000000000000e+00
175 57 -1.0000000000000000e+00
175 831 1.0000000000000000e+00
176 57 -1.0000000000000000e+00
176 475 1.0000000000000000e+00
177 58 -1.0000000000000000e+00
177 831 1.0000000000000000e+00
178 58 -1.0000000000000000e+00
178 627 1.0000000000000000e+00
179 59 -1.0000000000000000e+00
179 60 1.0000000000000000e+00
180 59 -1.0000000000000000e+00
180 827 1.0000000000000000e+00
181 59 -1.0000000000000000e+00
181 627 1.0000000000000000e+00
182 60 -1.0000000000000000e+00
182 827 1.0000000000000000e+00
183 60 -1.0000000000000000e+00
183 472 1.0000000000000000e+00
184 60 -1.0000000000000000e+00
184 61 1.0000000000000000e+00
185 61 -1.0000000000000000e+00
185 62 1.0000000000000000e+00
186 61 -1.0000000000000000e+00
186 755 1.0000000000000000e+00
187 61 -1.0000000000000000e+00
187 472 1.0000000000000000e+00
188 62 -1.0000000000000000e+00
188 755 1.0000000000000000e+00
189 62 -1.0000000000000000e+00
189 599 1.0000000000000000e+00
190 62 -1.0000000000000000e+00
190 63 1.0000000000000000e+00
191 63 -1.0000000000000000e+00
191 599 1.0000000000000000e+00
192 63 -1.0000000000000000e+00
192 407 1.0000000000000000e+00
193 63 -1.0000000000000000e+00
193 64 1.0000000000000000e+00
194 64 -1.0000000000000000e+00
194 65 1.0000000000000000e+00
195 64 -1.0000000000000000e+00
195 804 1.0000000000000000e+00
196 64 -1.0000000000000000e+00
196 407 1.0000000000000000e+00
197 65 -1.0000000000000000e+00
197 804 1.0000000000000000e+00
198 65 -1.0000000000000000e+00
198 707 1.0000000000000000e+00
199 65 -1.0000000000000000e+00
199 66 1.0000000000000000e+00
200 66 -1.0000000000000000e+00
200 67 1.0000000000000000e+00
201 66 -1.0000000000000000e+00
201 1083 1.0000000000000000e+00
202 66 -1.0000000000000000e+00
202 707 1.0000000000000000e+00
203 67 -1.0000000000000000e+00
203 68 1.0000000000000000e+00
204 67 -1.0000000000000000e+00
204 895 1.0000000000000000e+00
205 67 -1.0000000000000000e+00
205 1083 1.0000000000000000e+00
206 67 -1.0000000000000000e+00
206 568 1.0000000000000000e+00
207 68 -1.0000000000000000e+00
207 69 1.0000000000000000e+00
208 68 -1.0000000000000000e+00
208 899 1.0000000000000000e+00
209 68 -1.0000000000000000e+00
209 895 1.0000000000000000e+00
210 69 -1.0000000000000000e+00
210 899 1.0000000000000000e+00
211 69 -1.0000000000000000e+00
211 424 1.0000000000000000e+00
212 69 -1.0000000000000000e+00
212 70 1.0000000000000000e+00
213 70 -1.0000000000000000e+00
213 71 1.0000000000000000e+00
214 70 -1.0000000000000000e+00
214 733 1.0000000000000000e+00
215 70 -1.0000000000000000e+00
215 424 1.0000000000000000e+00
216 71 -1.0000000000000000e+00
216 733 1.0000000000000000e+00
217 71 -1.0000000000000000e+00
217 511 1.0000000000000000e+00
218 71 -1.0000000000000000e+00
218 72 1.0000000000000000e+00
219 72 -1.0000000000000000e+00
219 73 1.0000000000000000e+00
220 72 -1.0000000000000000e+00
220 607 1.0000000000000000e+00
221 72 -1.0000000000000000e+00
221 511 1.0000000000000000e+00
222 73 -1.0000000000000000e+00
222 74 1.0000000000000000e+00
223 73 -1.0000000000000000e+00
223 991 1.0000000000000000e+00
224 73 -1.0000000000000000e+00
224 607 1.0000000000000000e+00
225 74 -1.0000000000000000e+00
225 991 1.0000000000000000e+00
226 74 -1.0000000000000000e+00
226 593 1.0000000000000000e+00
227 74 -1.0000000000000000e+00
227 75 1.0000000000000000e+00
228 75 -1.0000000000000000e+00
228 728 1.0000000000000000e+00
229 75 -1.0000000000000000e+00
229 76 1.0000000000000000e+00
230 75 -1.0000000000000000e+00
230 593 1.0000000000000000e+00
231 76 -1.0000000000000000e+00
231 77 1.0000000000000000e+00
232 76 -1.0000000000000000e+00
232 1009 1.0000000000000000e+00
233 76 -1.0000000000000000e+00
233 728 1.0000000000000000e+00
234 76 -1.0000000000000000e+00
234 444 1.0000000000000000e+00
235 77 -1.0000000000000000e+00
235 1009 1.0000000000000000e+00
236 77 -1.0000000000000000e+00
236 78 1.0000000000000000e+00
237 77 -1.0000000000000000e+00
237 967 1.0000000000000000e+00
238 77 -1.0000000000000000e+00
238 575 1.0000000000000000e+00
239 78 -1.0000000000000000e+00
239 967 1.0000000000000000e+00
240 78 -1.0000000000000000e+00
240 621 1.0000000000000000e+00
241 78 -1.0000000000000000e+00
241 79 1.0000000000000000e+00
242 79 -1.0000000000000000e+00
242 769 1.0000000000000000e+00
243 79 -1.0000000000000000e+00
243 80 1.0000000000000000e+00
244 79 -1.0000000000000000e+00
244 621 1.0000000000000000e+00
245 80 -1.0000000000000000e+00
245 769 1.0000000000000000e+00
246 80 -1.0000000000000000e+00
246 413 1.0000000000000000e+00
247 80 -1.0000000000000000e+00
247 81 1.0000000000000000e+00
248 81 -1.0000000000000000e+00
248 82 1.0000000000000000e+00
249 81 -1.0000000000000000e+00
249 604 1.0000000000000000e+00
250 81 -1.0000000000000000e+00
250 413 1.0000000000000000e+00
251 82 -1.0000000000000000e+00
251 83 1.0000000000000000e+00
252 82 -1.0000000000000000e+00
252 760 1.0000000000000000e+00
253 82 -1.0000000000000000e+00
253 604 1.0000000000000000e+00
254 83 -1.0000000000000000e+00
254 760 1.0000000000000000e+00
255 83 -1.0000000000000000e+00
255 477 1.0000000000000000e+00
256 83 -1.0000000000000000e+00
256 84 1.0000000000000000e+00
257 84 -1.0000000000000000e+00
257 85 1.0000000000000000e+00
258 84 -1.0000000000000000e+00
258 833 1.0000000000000000e+00
259 84 -1.0000000000000000e+00
259 477 1.0000000000000000e+00
260 85 -1.0000000000000000e+00
260 833 1.0000000000000000e+00
261 85 -1.0000000000000000e+00
261 629 1.0000000000000000e+00
262 86 -1.0000000000000000e+00
262 87 1.0000000000000000e+00
263 86 -1.0000000000000000e+00
263 829 1.0000000000000000e+00
264 86 -1.0000000000000000e+00
264 629 1.0000000000000000e+00
265 87 -1.0000000000000000e+00
265 829 1.0000000000000000e+00
266 87 -1.0000000000000000e+00
266 473 1.0000000000000000e+00
267 87 -1.0000000000000000e+00
267 88 1.0000000000000000e+00
268 88 -1.0000000000000000e+00
268 89 1.0000000000000000e+00
269 88 -1.0000000000000000e+00
269 756 1.0000000000000000e+00
270 88 -1.0000000000000000e+00
270 473 1.0000000000000000e+00
271 89 -1.0000000000000000e+00
271 756 1.0000000000000000e+00
272 89 -1.0000000000000000e+00
272 600 1.0000000000000000e+00
273 89 -1.0000000000000000e+00
273 90 1.0000000000000000e+00
274 90 -1.0000000000000000e+00
274 600 1.0000000000000000e+00
275 90 -1.0000000000000000e+00
275 409 1.0000000000000000e+00
276 90 -1.0000000000000000e+00
276 91 1.0000000000000000e+00
277 91 -1.0000000000000000e+00
277 92 1.0000000000000000e+00
278 91 -1.0000000000000000e+00
278 805 1.0000000000000000e+00
279 91 -1.0000000000000000e+00
279 409 1.0000000000000000e+00
280 92 -1.0000000000000000e+00
280 805 1.0000000000000000e+00
281 92 -1.0000000000000000e+00
281 708 1.0000000000000000e+00
282 92 -1.0000000000000000e+00
282 93 1.0000000000000000e+00
283 93 -1.0000000000000000e+00
283 94 1.0000000000000000e+00
284 93 -1.0000000000000000e+00
284 1082 1.0000000000000000e+00
285 93 -1.0000000000000000e+00
285 708 1.0000000000000000e+00
286 94 -1.0000000000000000e+00
286 95 1.0000000000000000e+00
287 94 -1.0000000000000000e+00
287 894 1.0000000000000000e+00
288 94 -1.0000000000000000e+00
288 1082 1.0000000000000000e+00
289 94 -1.0000000000000000e+00
289 569 1.0000000000000000e+00
290 95 -1.0000000000000000e+00
290 96 1.0000000000000000e+00
291 95 -1.0000000000000000e+00
291 900 1.0000000000000000e+00
292 95 -1.0000000000000000e+00
292 894 1.0000000000000000e+00
293 96 -1.0000000000000000e+00
293 900 1.0000000000000000e+00
294 96 -1.0000000000000000e+00
294 425 1.0000000000000000e+00
295 96 -1.0000000000000000e+00
295 97 1.0000000000000000e+00
296 97 -1.0000000000000000e+00
296 98 1.0000000000000000e+00
297 97 -1.0000000000000000e+00
297 734 1.0000000000000000e+00
298 97 -1.0000000000000000e+00
298 425 1.0000000000000000e+00
299 98 -1.0000000000000000e+00
299 734 1.0000000000000000e+00
300 98 -1.0000000000000000e+00
300 512 1.0000000000000000e+00
301 98 -1.0000000000000000e+00
301 99 1.0000000000000000e+00
302 99 -1.0000000000000000e+00
302 100 1.0000000000000000e+00
303 99 -1.0000000000000000e+00
303 608 1.0000000000000000e+00
304 99 -1.0000000000000000e+00
304 512 1.0000000000000000e+00
305 100 -1.0000000000000000e+00
305 101 1.0000000000000000e+00
306 100 -1.0000000000000000e+00
306 990 1.0000000000000000e+00
307 100 -1.0000000000000000e+00
307 608 1.0000000000000000e+00
308 101 -1.0000000000000000e+00
308 990 1.0000000000000000e+00
309 101 -1.0000000000000000e+00
309 594 1.0000000000000000e+00
310 101 -1.0000000000000000e+00
310 102 1.0000000000000000e+00
311 102 -1.0000000000000000e+00
311 729 1.0000000000000000e+00
312 102 -1.0000000000000000e+00
312 103 1.0000000000000000e+00
313 102 -1.0000000000000000e+00
313 594 1.0000000000000000e+00
314 103 -1.0000000000000000e+00
314 104 1.0000000000000000e+00
315 103 -1.0000000000000000e+00
315 1010 1.0000000000000000e+00
316 103 -1.0000000000000000e+00
316 729 1.0000000000000000e+00
317 103 -1.0000000000000000e+00
317 445 1.0000000000000000e+00
318 104 -1.0000000000000000e+00
318 1010 1.0000000000000000e+00
319 104 -1.0000000000000000e+00
319 105 1.0000000000000000e+00
320 104 -1.0000000000000000e+00
320 968 1.0000000000000000e+00
321 104 -1.0000000000000000e+00
321 576 1.0000000000000000e+00
322 105 -1.0000000000000000e+00
322 968 1.0000000000000000e+00
323 105 -1.0000000000000000e+00
323 622 1.0000000000000000e+00
324 105 -1.0000000000000000e+00
324 106 1.0000000000000000e+00
325 106 -1.0000000000000000e+00
325 770 1.0000000000000000e+00
326 106 -1.0000000000000000e+00
326 107 1.0000000000000000e+00
327 106 -1.0000000000000000e+00
327 622 1.0000000000000000e+00
328 107 -1.0000000000000000e+00
328 770 1.0000000000000000e+00
329 107 -1.0000000000000000e+00
329 412 1.0000000000000000e+00
330 107 -1.0000000000000000e+00
330 108 1.0000000000000000e+00
331 108 -1.0000000000000000e+00
331 109 1.0000000000000000e+00
332 108 -1.0000000000000000e+00
332 603 1.0000000000000000e+00
333 108 -1.0000000000000000e+00
333 412 1.0000000000000000e+00
334 109 -1.0000000000000000e+00
334 110 1.0000000000000000e+00
335 109 -1.0000000000000000e+00
335 759 1.0000000000000000e+00
336 109 -1.0000000000000000e+00
336 603 1.0000000000000000e+00
337 110 -1.0000000000000000e+00
337 759 1.0000000000000000e+00
338 110 -1.0000000000000000e+00
338 476 1.0000000000000000e+00
339 110 -1.0000000000000000e+00
339 111 1.0000000000000000e+00
340 111 -1.0000000000000000e+00
340 112 1.0000000000000000e+00
341 111 -1.0000000000000000e+00
341 834 1.0000000000000000e+00
342 111 -1.0000000000000000e+00
342 476 1.0000000000000000e+00
343 112 -1.0000000000000000e+00
343 834 1.0000000000000000e+00
344 112 -1.0000000000000000e+00
344 630 1.0000000000000000e+00
345 113 -1.0000000000000000e+00
345 860 1.0000000000000000e+00
346 113 -1.0000000000000000e+00
346 889 1.0000000000000000e+00
347 113 -1.0000000000000000e+00
347 1013 1.0000000000000000e+00
348 113 -1.0000000000000000e+00
348 916 1.0000000000000000e+00
349 113 -1.0000000000000000e+00
349 428 1.0000000000000000e+00
350 114 -1.0000000000000000e+00
350 585 1.0000000000000000e+00
351 114 -1.0000000000000000e+00
351 912 1.0000000000000000e+00
352 114 -1.0000000000000000e+00
352 560 1.0000000000000000e+00
353 114 -1.0000000000000000e+00
353 980 1.0000000000000000e+00
354 114 -1.0000000000000000e+00
354 779 1.0000000000000000e+00
355 114 -1.0000000000000000e+00
355 495 1.0000000000000000e+00
356 115 -1.0000000000000000e+00
356 586 1.0000000000000000e+00
357 115 -1.0000000000000000e+00
357 913 1.0000000000000000e+00
358 115 -1.0000000000000000e+00
358 561 1.0000000000000000e+00
359 115 -1.0000000000000000e+00
359 979 1.0000000000000000e+00
360 115 -1.0000000000000000e+00
360 780 1.0000000000000000e+00
361 115 -1.0000000000000000e+00
361 496 1.0000000000000000e+00
362 116 -1.0000000000000000e+00
362 587 1.0000000000000000e+00
363 116 -1.0000000000000000e+00
363 914 1.0000000000000000e+00
364 116 -1.0000000000000000e+00
364 562 1.0000000000000000e+00
365 116 -1.0000000000000000e+00
365 982 1.0000000000000000e+00
366 116 -1.0000000000000000e+00
366 781 1.0000000000000000e+00
367 116 -1.0000000000000000e+00
367 497 1.0000000000000000e+00
368 117 -1.0000000000000000e+00
368 588 1.0000000000000000e+00
369 117 -1.0000000000000000e+00
369 915 1.0000000000000000e+00
370 117 -1.0000000000000000e+00
370 563 1.0000000000000000e+00
371 117 -1.0000000000000000e+00
371 981 1.0000000000000000e+00
372 117 -1.0000000000000000e+00
372 782 1.0000000000000000e+00
373 117 -1.0000000000000000e+00
373 498 1.0000000000000000e+00
374 118 -1.0000000000000000e+00
374 818 1.0000000000000000e+00
375 118 -1.0000000000000000e+00
375 499 1.0000000000000000e+00
376 118 -1.0000000000000000e+00
376 623 1.0000000000000000e+00
377 118 -1.0000000000000000e+00
377 506 1.0000000000000000e+00
378 118 -1.0000000000000000e+00
378 556 1.0000000000000000e+00
379 118 -1.0000000000000000e+00
379 418 1.0000000000000000e+00
380 119 -1.0000000000000000e+00
380 819 1.0000000000000000e+00
381 119 -1.0000000000000000e+00
381 500 1.0000000000000000e+00
382 119 -1.0000000000000000e+00
382 624 1.0000000000000000e+00
383 119 -1.0000000000000000e+00
383 507 1.0000000000000000e+00
384 119 -1.0000000000000000e+00
384 557 1.0000000000000000e+00
385 119 -1.0000000000000000e+00
385 420 1.0000000000000000e+00
386 120 -1.0000000000000000e+00
386 820 1.0000000000000000e+00
387 120 -1.0000000000000000e+00
387 501 1.0000000000000000e+00
388 120 -1.0000000000000000e+00
388 625 1.0000000000000000e+00
389 120 -1.0000000000000000e+00
389 508 1.0000000000000000e+00
390 120 -1.0000000000000000e+00
390 558 1.0000000000000000e+00
391 120 -1.0000000000000000e+00
391 422 1.0000000000000000e+00
392 121 -1.0000000000000000e+00
392 821 1.0000000000000000e+00
393 121 -1.0000000000000000e+00
393 502 1.0000000000000000e+00
394 121 -1.0000000000000000e+00
394 626 1.0000000000000000e+00
395 121 -1.0000000000000000e+00
395 509 1.0000000000000000e+00
396 121 -1.0000000000000000e+00
396 559 1.0000000000000000e+00
397 121 -1.0000000000000000e+00
397 423 1.0000000000000000e+00
398 122 -1.0000000000000000e+00
398 1029 1.0000000000000000e+00
399 122 -1.0000000000000000e+00
399 1044 1.0000000000000000e+00
400 122 -1.0000000000000000e+00
400 907 1.0000000000000000e+00
401 122 -1.0000000000000000e+00
401 613 1.0000000000000000e+00
402 122 -1.0000000000000000e+00
402 693 1.0000000000000000e+00
403 122 -1.0000000000000000e+00
403 678 1.0000000000000000e+00
404 123 -1.0000000000000000e+00
404 1030 1.0000000000000000e+00
405 123 -1.0000000000000000e+00
405 1045 1.0000000000000000e+00
406 123 -1.0000000000000000e+00
406 908 1.0000000000000000e+00
407 123 -1.0000000000000000e+00
407 614 1.0000000000000000e+00
408 123 -1.0000000000000000e+00
408 694 1.0000000000000000e+00
409 123 -1.0000000000000000e+00
409 679 1.0000000000000000e+00
410 124 -1.0000000000000000e+00
410 1031 1.0000000000000000e+00
411 124 -1.0000000000000000e+00
411 1046 1.0000000000000000e+00
412 124 -1.0000000000000000e+00
412 910 1.0000000000000000e+00
413 124 -1.0000000000000000e+00
413 615 1.0000000000000000e+00
414 124 -1.0000000000000000e+00
414 696 1.0000000000000000e+00
415 124 -1.0000000000000000e+00
415 680 1.0000000000000000e+00
416 125 -1.0000000000000000e+00
416 1032 1.0000000000000000e+00
417 125 -1.0000000000000000e+00
417 1047 1.0000000000000000e+00
418 125 -1.0000000000000000e+00
418 909 1.0000000000000000e+00
419 125 -1.0000000000000000e+00
419 616 1.0000000000000000e+00
420 125 -1.0000000000000000e+00
420 697 1.0000000000000000e+00
421 125 -1.0000000000000000e+00
421 681 1.0000000000000000e+00
422 126 -1.0000000000000000e+00
422 617 1.0000000000000000e+00
